channel_id,video_id,comments
UCzxztVPUVqd6iI1wGZcyalg,MaJ0LEQ3Jf4,"['Seit wann lernst Du Deutsch? \nLet me know here in comments since when you are learning German. And of course use the right preposition for it... ;)\nBis bald\nLuzi', 'Danke Luzi❤', 'Number 3 you said Von...an   it means   From ...to     but why in the answers you used  Vom  instead of  Von  then what is the diferent between to use Von   or   Vom . Danke', '❤❤❤❤❤❤', 'Hello teacher Luzi,\n\nI have a comment regarding the question at the end of the video. Shouldn\'t the correct answer be number 1? In a previous video, you talked about the ""gern position"" and mentioned that nicht always precedes gern. So why isn\'t that the case in this question? 😅\n\nThank you very much 🙏', ""Wish i'll be able to master these all one day 🤧"", 'Love these guys, been watching them since I came to Germany', ""Hello Luzi! I learn Deutsch, my goal is B2. I can't express, how much your videos help\nThank you!"", 'Ist finder oder tut', '❤❤']"
UCzxztVPUVqd6iI1wGZcyalg,B5uxzsr0Dqc,"['You want to see more? Subscribe to my channel right here:\r\nhttps://www.youtube.com/channel/UCzxztVPUVqd6iI1wGZcyalg?sub_confirmation=1', 'Iam just commenting on every video that iam watching for the sake of commenting and somehow return the favor Luzi\nI wish you love and peace within ✌', 'Doch equates to French Si.\nThere. Ive just saved you 10 minutes.', 'Your channel is just one in a thousand. So many ppl attempt to teach German yet it’s only you who actually made the language ‘click’ how you managed to do it is beyond me!!! But a million thanks for this channel … everyone watching this will bless you for your generosity 👌🏽🙌🏽', 'Ich bin für română euch nur Japão dem ist wäre são mit vídá sich für seine até klärüng, dass ich până auch seine não dá hatte Ich kann této görgön mich als ich dieses čelo mě habe. Ächtüng für euer então até habe ich wir señora mit viel fără să und habe viel für den upă Ich hoffe şöyle sie auch zu allen rămas und danken für Ihre Fakultät.', 'Even though this is another video i would like to talk about a different topic... about haben...i heard many people at my school say ""ich hab\'s das nicht geschafft"" and i dont understand why they used habs...i would appreciate it if you make a video on it if possible...', 'Das war hilfreich', 'Just yesterday we had some exercises with doch and I could not get it, thanks , jetzt alles ist klar', 'Ich finde, Sie sind Lehrer besten.', ""I don't usually comment but I have to say you are awesome really you make german seem really easy could you please explain when we use kein cause I have seen you use it to make a statement or question negative too please I would really appreciate""]"
UCzxztVPUVqd6iI1wGZcyalg,3_pBWyKN3LI,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Ich kaufe vor dem Sonntag ein.', 'Ich lerne deutsch, seit ich nach Deutschland gekommen bin. \nIch kaufe selten vor der Arbeit in einem Laden, danke', 'Ich lerne Deutsch vor 2 Stunden halb zehn Uhr. \n\nIch kaufe nach meinem Unterricht.', 'Danke Luzi❤', 'Does nach show akkusative', 'Ich werde Deutsch in einem Monat lernen.\nIch kaufe nach meiner  Arbeit ein.\nBitte überprüfen Sie ,ob ich etwas Falsch mache', 'Ich lerne nach der Arbeit Deutsch. \nIch lerne vor dem Schlafe Deutsch. \nIch kaufe in einer Woche ein.\nVor zwei Jahren habe ich Javascript gelernt.\nIn einem Jahr lerne ich Rust', 'Ich kaufe für zwei Stunden ein', 'Ich lerne Deutsch am Montags, Dienstags und Freitags, um halb acht Uhr nach meinem Abendessen']"
UCzxztVPUVqd6iI1wGZcyalg,ziPDfbS5Rlk,"['Ich mache sport am Samstag von 6 Uhr bis 7 Uhr\nIch habe Deutschkurs am Mittwoch\nIch habe um 9 Uhr Deutschkurs', 'Ich mache sport von montag bis samstag um 10:30 uhr und samstag um 12:30 uhr', 'Ich mache sport Von Montag Bis Freitag um 18:00 Uhr taglich!', 'Thank you❤', 'sehr schön video. Ich mache sport von monntag bis sontag um vormittag', 'Am Wohenende mache ich Sport.\nIch lerne Deutsch seit 7 Monate, weil Ich nach Deutschland fliege and arbeiten möchte.', 'Am wochenend mache ich sport von freitag bis sontag um  7 urh.', 'Am Wochenende mache ich gern Sport….\nIch habe im Oktober einen Deutschkurs…. 8:43', 'Ich habe meine Deutschkurs von montags bis freitags um 11 bis 2 Uhr', 'Ich spiele fußbal am Dienstags um 20:00 Uhr.\n\nIm Montags, Mittwochs und Donnerstags  haben ich  Deutschkurs von 11  bis 13 Uhr am Nachmittag.']"
UCzxztVPUVqd6iI1wGZcyalg,31NBABygZAU,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Die Armbahduhr gefallt mir', 'Danke 🎉', 'Thank you for this amazing video. Some books write these examples as ˋPassiv voicé. Are they part of passiv?', 'Meine Lego-Figur gefällt mir, es ist süß.', 'Danke für die Hausaufgaben :) aber es ist  so einfach fur mich (nein)\n\nDie Computermaus gefällt mir.\nMeine Frau gefällt mir.\nUnd mein Bruder gefällt meiner Schwester.', 'Sehr praktish video😇\n*Die Blumen gefällt mir.\nDer Kaffe gefällt dir. \nDas Zimmer gefällt ihm.\nDer Film gefallen ihnen.\nIch mag meine Bilde.', 'Natürlich, dein Video gefällt mir Luci ❤\nIch bewundere deine Mühe 🌷', 'mir geffalt nicht mein \r\n kleiderschrank', 'Who else is here in 2024?😂\nSee you soon in 2025 with your Goethe Zertifikat🙏🏿']"
UCzxztVPUVqd6iI1wGZcyalg,8Qu7FCL5YEY,"['Schreib einen Satz mit einem trennbaren Verb hier in die Kommentare. \nWrite a senctence using a separable verb here in the comments. \nIf its a question even better... ;) \nBis bald\nLuzi', 'Ich rufe dich spater an!', 'Jeden Abend lese ich ein Maerchen fuer meine Tochter aus', '❤', 'Ich lade dich ein', 'Ich komme Berlin an', 'Ich Fange Deutschkurse mit mein bruder an', 'Ich lese jeden Tag eine Geschichte vor', 'Ich bereite um 9 uhr das frühstück vor. \nHier muss ich shreibe vor oder zu?', 'Das Kind hört seinem Mutter zu.\nSie bereiten den plan für die party vor.']"
UCzxztVPUVqd6iI1wGZcyalg,i8WZW9nOeJk,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Thanks!', 'Besten Dank!!!', 'He speaks a very strong ch-sound.', 'Vorzüglich!!😊  I suppose that word is not used much today.😅', 'Warum hat Deutsch so interessante Wörter?', '♥♥♥', 'Luzi, aber wenn der Nebensatz mit Deshald oder Darum zusammenfällt, trennt sich auch die Trennbare? zB: John ist heiss, deshalb macht er jetzt das Fenster auf. Korrekt?', 'thank uuuuu teacher', 'It is really gut.']"
UCzxztVPUVqd6iI1wGZcyalg,Tizr0WwCzFQ,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Thank you ❤', 'You always save me the night before the exam vielen danken😭🙏🏻', 'Best German teacher ❤', 'Sir how many separable verbs are in A1 and A2 if possible mention. Sir your teaching is far best than Goethe Institute in Pakistan. Love❤ from Pakistan🇵🇰', 'Thank you very much! Are the prefixes adverbs or prepositions? In the dictionary the prefix word themselves have different means as adverb vs preposition, eg auf vs auf, ab vs ab, aus vs aus, ...', 'You deserve the title of the best teacher😊', 'Je viens de decouvrir votre chaine est elle juste superbe \nCour , clair  et net\nMerci énormement', ""I was about to cry in the middle of the video. I perfectly understood this topic with your video. I will have a German test in a few days and I havent understood this topic because of my teacher's fault. Thank you so much. You're like a doll."", 'Danke meine lerrering']"
UCzxztVPUVqd6iI1wGZcyalg,AtveJWvA660,"[""If you liked what you saw, just let me know! \nand if you have something you don't like or sth I could improve, tell me... even better!  \nBis bald\nLuzi"", 'Ich mache Ihre Kommentare zu 300. 😂🎉❤', 'Hans hat gestern nicht das Buch gelesen\nHans hat gestern kein Buch gelesen', 'Hans hat gestern das buch nicht gelesen\n\nHans hat gestern kein buch gelesen', 'Hans hat gestern kein Buch gelesen.\nVielen Dank Luzi', 'Ein Buch(noun) so kein Buch\nHans hat gestern kein buch gelesen\nIch habe letzte wochen kein Unterricht genommen', 'This is the most comprehensive explanation .You guys are absolutely brilliant .\nThank you.', 'Hans hat gestern kein Buch gelesen. 🎉', 'Ich würde antworten:\nHans hat gestern das Buch nicht gelesen\nund\nHans hat gestern kein Buch gelesen.', ""Hans hat gestern kein Buch gelesen ..!!??``==It comes kien bcoz there is a or 1 and when thee is ein it's mostly kien so no nicht only kien""]"
UCzxztVPUVqd6iI1wGZcyalg,RIm-xegvgM0,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Antwort no  1 ist richtig. The reason being if you are negating an Adverb ""nicht "" comes before the adverb, making the answer to be "" Ich singe nicht gern"" and not Ich singe gern nicht.', '11:56 1. Richtig. 2. Falsch.', 'Just to ask can aber be used instead of the sonder, Danke', 'Ich Singe nicht gern', 'thank you so much.', '1 Antwort ist richtig ❤', 'Keine titel😢', ""nummer eins, \nnummer zwei is I'm not going to sing. :D"", 'Impressive']"
UCzxztVPUVqd6iI1wGZcyalg,NDrNwaDwqJA,"['HERE you can get all my slides to each and every video, audio files and useful summary tables to each topic:\r\nhttps://www.patreon.com/bePatron?u=26360185', 'wow, so an amazing Teacher!! so glad i found you. THANK YOU!!', 'Thank you !', 'sir you are so attractive', 'You are talented!, watching all the way from Zimbabwe!❤🎉', '👍🤩🥰Teacher you make it easy,thank you👍✌️', 'Danke 🙏🙏👍', 'ich lerne jeden Tag online Deutsch mit dem besten Lehrer zu Hause', ""My problem with TeKaMoLo always was that it doesn't take object(s) into account. So I asked myself whether the object comes before the TeKaMoLo, or after. Turns out it is TeOKaMoLo, the time comes before the object. That is quite surprising, actually, that object comes in between the TeKaMoLo. Thanks for explaining!"", 'Thanks again!!!\xa0\n\nYou are a rare jewel of a teacher, always clear, logical, helpful and positive. A wealth of information presented simply in a way that could help most anyone! \n\nDo you do in person classes anywhere?']"
UCzxztVPUVqd6iI1wGZcyalg,StL7ikp4Ylc,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Nian ist kein Drache…', '🤗🍀🎉', 'Bitte bitte mehr Geschichte videos. Es ist super funktioniert für uns als neue Vokabeln und Aussprache lernen.', 'Danke für die tolle Geschichte.', 'Aw, so wunderbare eine Geschichte!', ""Excellent move! Really appreciate the concept of story telling! It'll help us a lot to learn German with ease! Looking forward to listen more stories like this!\nExcellent story narrated by the excellent story teller! Vielen Dank!"", 'Vielen Dank für die interessante chinesische Neujahrsgeschichte, Luzi. Die Sprache ist ziemlich schwierig für mich, aber ich hoffe, dass ich später alles verstehen kann, wenn mein Deutsch besser wird. Ich wünsche Ihnen ein tolles Jahr des Ochsen. Gong Xi Fa Cai! :-)', 'Thank you for reading the story slowly. It helps in understanding the pronounciation of each German word clearly. 😊🙏', 'I just discovered your channel and I find it very helpful and wonderful explanations. Thank you!\n\nI hope you could also make stories for beginner and advanced learners sometime in the future - something similar to UseYourSpanish story videos would be amazing 😊']"
UCzxztVPUVqd6iI1wGZcyalg,VnhkeHwQnt8,"['Let me know here in the comments if you have any topics, any German grammar problem you want me to cover. \nViel Spass und bis bald\nLuzi', 'Ich hoffe du erzählst über das Oktoberfest.', 'Thank you so much sir .', '❤❤❤❤❤❤❤❤❤❤❤❤❤❤', '❤❤❤❤❤❤', 'Ich mag Ihre videos', 'Ich denke wenn Ie können bitte ein Video  dass die unterschied zwischen müssen und solen sagt', 'Sehr hilfreich', 'Soll\nSollst\nSollen\nSollst\nSollest', 'Ich soll gehe zu krankhause,weil ich mud😮']"
UCzxztVPUVqd6iI1wGZcyalg,KD654SYP5GI,"['Part I and II of the German Sentence Structure linked in the description of this video. \nLet me know here in the comment if you want other topics about sentence structure covered. \nAnd any other comments or likes always appreciated! :)\nViel Spass\nLuzi', 'My brain is bleeding 😢', '最棒的德语老师！', 'die schwester und nicht der✅', 'You are ike one of my teachers English teacher', '👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏', 'The best 🎉❤', ""You are the best \nSie sind der Beste .\nVous êtes le meilleur.\nأنت الأفضل \n🥺🥺🥺 I just came accros your Channel, it is amazing ,i'm litte bit sad that i haven't discover it earlier 🥺🥺"", 'Please speak in English in lectures', 'am besten sind hier']"
UCzxztVPUVqd6iI1wGZcyalg,fVaBS8ECO1g,"['If you want to get additional material, my slides to each and every video, audio files and useful summary tables to each topic and every video, just visit my PATREON page right here:\r\nhttps://www.patreon.com/bePatron?u=26360185', 'What about ""als ob""?', ""9:30 I think that 'fit' might be a false friend as in English 'She goes to bed early to be fit tomorrow' doesn't make any sense. Based on the meaning of 'fit' in German I think you meant to say; 'She goes to bed early to be ready/prepared for tomorrow'."", 'Harika video🎖🎖', 'Ich muss sagen, dass Sie mir mit diesem Thema viel geholfen haben. Ich schätze ihre Hilfe', 'Ich lerne deutsch seit drei jahren an der uni aber meine konzepte sind noch nicht klar.', 'Ich gebe der Frau eine Banane.', 'Thanks, amazing', 'Hello luzi we really like your content you are the best teacher Ich sehr studiert On your channel interessiern', 'Du bist der beste Lehrer']"
UCzxztVPUVqd6iI1wGZcyalg,O-_cxHx5FD4,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Thank you', 'Thank you very much for the excellent video. It is very clear and easy to understand—neither too short nor too long—and it inspires a desire to continue learning through your videos.', 'oh my god, the TEKAMOLO rule is absolutely helpful... thank you so much', '11:17 thank you for this guidance!', 'Sie sind gerade der Beste Lehrer', 'i dont know if you would ever see this but i wonder why it is (for example)  wir sprechen heute deutsch and not wir sprechen deutsch heute, the direct translate is we speak today german but it means we speak german today. i dont know why it flips and thats what im confused about, does it have a reason or is it just like this', ""Good teaching,because you translate in English, your the best.I' need more from you."", 'Dankeschön❤️', ""I have a question that this sentence is writing (Lisa geht am dienstag zu fuß ins kino) so this writen by tekomolo\nSo why we have to write the other 3 sentences \nI really can't understand \nFor example this \nAm dienstag geht Lisa zu fun ins kino\nOder \nZu fun geht Lisa am dienstag ins kink""]"
UCzxztVPUVqd6iI1wGZcyalg,yieUglZj-pQ,"['Ich habe zwei Katzen. \nHast du auch ein Haustier? Welches? Schreib es hier als Kommentar.', 'You are the best!\nDu bist sehr gut!\nVielen dank Herr Luzi.', 'A spider web, not net.', 'Lizards? I changed my mind I’m not coming to Germany 😥😥😥😥 I have a phobia', 'Hallo Luzi ich wohne in India meine Mann wohne in Germany.', 'Interessant Bonus Tipp', 'the survey is made by cat moms 😂😂😂😂', 'Halló! Justo run into your channer, here learning german from English! Greeting from Bolivia..🇧🇴..!', 'The rabbit is adorable it’s too cute ❤', 'It is good to learn.']"
UCzxztVPUVqd6iI1wGZcyalg,BKP0-S0lHpA,"['Ich wünsche Euch schöne Weihnachten und ein frohes neues Jahr! 🎄🎄🎄\nBis bald \nLuzi', 'Danke', 'Who is watching this video in 2024?.', 'Sir,\nCould you plz send your mobile number.', 'Hallo Lutzi ! Mein sohn lebt in München. Also lerne ich Duetsch. Sie lehren gut👍👍Danke 🙏', 'Ja, ich finde diese video hilftfreich, weil deine video sehr gut sind', 'Aaufwiedersche', '1:18', '😭🙏👇\nKysotsk Ta rhrzc’vdCv cs’fsfs\nV’fss\nCs Mgs gz\ngd\n \n.\nFDa\nMta\nF\nA fa ca fsF\nSfs\nsv\nB\n Cv\nDMdg\nVx?\nS\n?:\nFe\nfef\nGeVd\nGsGs\nHd\nG\nsv\nStayrpwitep 🎉wpu🎉is phas reylrwulwruprwpy to uthe right of me to have be able too share see it outside my window and see it on the other hand it will make my heart rate drop and my mind is going crazy I am am am so proud to have a good time and be able too thank \n\n\nHELP \nME \nPlease 🙏 😭', 'An excellent Video from an excellent teacher. Vielen Dank, Luzi']"
UCzxztVPUVqd6iI1wGZcyalg,8FjtZX14-Ss,"['Here you can find the full ""Modalverben"" Playlist for all (so far ) 5 modal verbs in German:\r\nhttps://www.youtube.com/watch?v=rltGCzVa9U4&list=PLKCEuz6wxDQmIncBsmQcWVJzFJy6DXnmk', 'At 7:17 , Why do you use durfte  for should...and for probability.', 'Ich lerne Deutsch weil ich in Deutschland studiere und arbeite möchte und will ich Deutschkultur kennenlernen.\nVielen Dank Herr', ""i find it so fascinatin that 'erlaubt' actually sounds so similar to 'allowed'"", 'Super 5:29', 'Vielen Dank @yourgermanteacher!', '🌹🌹🌹🌹🌹', 'loved it', 'Danke Teacher', 'I find it easier to remember dürfen as ""may"" also... certainly helps with the Subjunctive II! Vielen Dank Luzi, sehr hilfreich wie immer!']"
UCzxztVPUVqd6iI1wGZcyalg,PGQhyX1NWes,"['Ich muss morgen  meine Oma zu besuchen.', 'ich muss morgen zu der Schule gehen', 'Ich müsse spiele Fußball', 'Ich muss Deutschkurs nehmen', 'Morgen muss ich in die Schule gehen', 'Morgen ich muss arbeite', 'You are so smart that I adore you', 'Am morgen, muss ich studieren fuer die Pruefung.', 'Ich muss Haushalt morgen machen', 'Was kannst du gut?\nIch kan gut lernen']"
UCzxztVPUVqd6iI1wGZcyalg,P-vzoibnyd0,"[""if you think this video was helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Ich lerne Deutsch weil ich hoffe Deutschland zu reisen.', 'Ich lerne deutsch weil ich ein Fußballspieler werden😅', 'Ich will Deutsch lernen, weil ich hier in der Schweiz arbeiten möchte.', 'Ich will Deutschland kommen !!', 'ich will Deutsch lernen, weil ich in Deutschland arbeiten möchte\n\nI just discovered your videos and they are the best, better than my actual Deutschkurs 😅', 'Hi guy !! You are a very good teacher !! I´m learning german cause, i grew up in a german town in the south of Brazil. I live nowadays in Brazil, and I want to go to Germany to work !!! I was a teacher of English in my spare time,and my hobby is music, i play the eletric guitar i learned to play  Jazz and Blues and ""uber"" Rock, but i like music in general, our brasilien music is great and good !\nThank you for your videos, you are a good teacher and professor !', 'Ich lerne Detusch ,weil ich nach Detuschland fliegen will!', 'ich lerne Deutsch, weil ich mochte Reisefuhrer arbeiten.', 'Danke🙏🙏❤️❤️❤️']"
UCzxztVPUVqd6iI1wGZcyalg,RVkZUHdv_iA,"['If you want a more detailed video about ""gern"" or ""möchten"" please let me know and comment below. \nAnd if you think this video was helpful don\'t forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos.', 'Ich mag gern Luzi.\n\nIch mag Deutsch lernen\nMein hobby ist lesen', 'Danke Luzi, Ich muss Morgen zum Deutschkurs.', 'Ich fahre gerne Rad', 'ich mag Anime\nich schaue Anime gern\nmein hobby ist Anime schauen', 'Hilfreiches Video, danke!', 'Was magst du? Ich mag mein Freund, der in der Schweiz lebt.\nWas machst du gern? Ich mache gern meine Hausaufgaben \nWas ist dein Hobby? Ich schaue gern Dokufilme.', 'Ich kann, weil ich will, was ich muss (Immanuel Kan)\nWas musst du morgen machen?\nIch muss morgen zum Zahnarzt gehen', 'Ich mag jeden heute joggen.', 'Ich mag  Urlaub \nIch mag gern wandern \nMeine Hobby ist Fahrrad fahren']"
UCzxztVPUVqd6iI1wGZcyalg,rltGCzVa9U4,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Ich kann gut fahren.', 'Why we cant say "" Ich kann nicht deutsch sprechen"" instead of Ich kann kein deutsch sprechen?', 'How do you say ""I don\'t know how to …"" like in ""I don\'t know how to cook"" in German?', 'Thank you 👍', 'Thanks', 'Ich kann gut fussbal spielen.', 'Ich kann sehr gut Fußball spielen \nIch kann sehr gut kochen \nIch kann sehr gut singen', 'You are the best tested and trusted 🎉❤', '11:26 hausafgaben:Ich kann füßball spielen']"
UCzxztVPUVqd6iI1wGZcyalg,vMx0Ich88Fs,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Mein pant ist aus wolle.', 'Meine kleide ist aus wolle.', 'Sir, you are the best.', ""In Englisch, Das Wört 'lead' benutzt noch, wenn redt über Graphit.\n\n( Ich hoffe, dass Ihr das verstehen kannt )"", 'Meine  Kleidung  ist aus die Wolle.', 'Dankeschön. ❤️\n\nMeine Kleidung ist aus Gold😂🤣🤪', 'Meine Kleidung ist aus Baumwolle', 'Mein Hose ist aus wolle und mein Unterhose ist aus Seide.', 'Danke ❤️']"
UCzxztVPUVqd6iI1wGZcyalg,mAG6zAuDzpM,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Meine Handyhulle ist dunkelbraun', 'Danke schon  Teacher Luzi.', 'Es ist hellrosa', 'Meine Handyhulle ist schwarz', 'Ich habe Schwarz handy. Meine Handy ist Schwarz Farbe', 'Mein handyhulle ist  dunkeeblau', 'meine Handyhüller ist  weiß farben', 'Sie ist schwarz', 'Meine Handyhülle ist Schwarz']"
UCzxztVPUVqd6iI1wGZcyalg,4F3oFBa3MuE,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", '5:10 why is it not IHNEN, because the questio is asking if the bag belongs to the woMEN?  can anyone help me with this question?', 'You are appreciated!\nYour teaching style is so interesting.', 'Please make a videos on A1 level ubungsbuch und kursebuch exercise.', 'best german teacher.', 'Vielen, vielen Dank! 💝', 'Vielen danken für deine Unterstützung ❤', 'Thanks ❤️', 'You are the best teacher ☺️☺️from india', 'Vielen dank ..Lehrer Luzi.']"
UCzxztVPUVqd6iI1wGZcyalg,GHRHSR-5thc,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Thank you Luzi, much love from another german learner ❤', 'Ich verstehe dich.. Du bist der beste💯😄', '7:20 Sie haben gesagt: Nein, ich finde es ( ist ) hasslich. \nWelche antwort ist richtig,; mit oder ohne ( ist )?\nVielen dank fur Ihre hilfe.\n', 'You truly are an outstanding and a large hearted teacher. Thank you ❤🙏🏼', 'If only my teacher would teach like you😢', ""Hallo Luzi, ich heiße Marco. Ich lebe in Mexico. Now in English. I've noticed that you pronounce the H in sehen. If read in books that its not pronounced. Should I pronounce it or not. Viele Dank."", 'Hallo, können Sie bitte die Lektion „Mein Jahr, Die Feste“ aus dem Deutschprofis A1.2-Lehrbuch erklären?', ""Hallo, Luzi! I've recently(2 weeks ago) started learning german on my own. I watch ur videos, write down important stuff and i do duolingo as well. Im doing well on the grammar so far because i had german in school 4 years ago, but ive noticed my vocabulary, especially for verbs, is really poor. What do u recommend i do? Much love"", 'Thenks mr zuri']"
UCzxztVPUVqd6iI1wGZcyalg,IGmXQG65TSY,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'How many months do I need to learn A1 to pass my exam please', 'The amazing teacher', 'watched', 'German is very confusing. Sie is she and they? How confusing can this get? :D', 'A1 . How month need to finish this level 😊', 'Very nice 👍', ""Why you are using both das and die for the bag i just didn't get it its confusing can you please explain it"", ""I realised, that he, 'er' is like 'der' for masculine nouns similarly 'sie' is like 'die' for feminine pronouns. Thanks for the video!"", 'trash']"
UCzxztVPUVqd6iI1wGZcyalg,niBAknPZn0I,"[""Important Info: Minute 10:18 should be: Es ist 18 vor 7 (not: 7 nach halb 7). \nIf you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'grisch', '""Sieben nach halb sieben"" = 6:37, nicht 6:42 oder? at 10:17', 'Ich esse Um 19:00 Uhr abendessen.', 'Es ist fünfzehn vor neun', 'Hallo\n ich esse um halb sieben Abendessen.', 'Mein lehrer,ich habe eine fehler gefunden.\n\n06:42 uhr Es ist 7 nach  halb 7. geht so oder ?', 'wunderbar', ""If i get a 10 tomorow i'll subscribe to this guy and watch all his videos!😌"", '10:15 in the video it should be 6:37 right es ist 7 nach halb 7 ?']"
UCzxztVPUVqd6iI1wGZcyalg,BtDsNX2i_uU,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Mein Lieblingstag ist auch Samstag', 'Meine Leiblingstag is freitag. Cause Ich habe viel frei time.', 'Mein lieblingstag ist Frietag Weil, es ist Freitag 😂', 'Main Lieblingstag ist Freitag,denn danach das Wochenende kommt.😊', 'Meine Lieblingstage sind Samstag und Sonntag❤\nDanke schön!', 'Meine Lieblingstage sind Samstag und Sonntag❤\nDanke schön!', 'Mein lieblingstag ist Samstag, weil dort keine Schule bist für zwei Tage! Ich liebe die Wochentage. Die Zeite bin ich müde. (Ich weiß ein bisschen Deutsch und hoffe dass, du die Sätze verstehst)', 'Mein lieblingstag ist sonntag ,well kann ich freund treffen.', 'Mein lieblingstag ist samstag denn spiele ich gitarre.']"
UCzxztVPUVqd6iI1wGZcyalg,R1ZLm9E-9nw,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Ja, ich habe eine kleine Schwester Und haben Sie Geschwister?', 'Ich habe einen Bruden, keine schwester', 'Ja, Luzi. Ich habe eine schwester und zwei bruder. Ich liebe ihnen', 'Ja ich habe einen bruder', 'Ja, ich habe einen groß Bruder und eine groß Schwester. (Ich bin the youngest kid.)', 'Ich habe drei geschwister!', 'Ich habe zwei geshewster', 'Hi Luzi! Just curious, why can\'t we sayy ""Ich habe ein opa"" instead? Why do we need to use ""einen"" before the word opa when opa seems to be maskulin? Or is it not? Thaanks for oyur wonderful videos btw. You are amazing!', 'ICH habe einen bruder']"
UCzxztVPUVqd6iI1wGZcyalg,2lP-26s27CE,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Mein Handy ist auf dem Tisch', 'Sir you are really amazing teacher long life', 'Es ist auf dem tisch', 'Mein Handy ist auf dem Tisch 12:19', 'Es ist auf dem Tisch', 'Es ist auf dem tisch', 'Mein Handy ist auf dem Tisch', 'Mein hany ist auf dem bett', 'Mein Handy ist auf dem Tisch']"
UCzxztVPUVqd6iI1wGZcyalg,CYwCXrUkUmE,"[""If you found this video helpful don't forget to subscribe here:\r\n👉 https://www.youtube.com/yourgermanteacher?sub_confirmation=1 \r\nto receive weekly new videos."", 'Das ist eine Fliege, nicht eine Ameise', 'Danke❤', 'Your lessons are absolutely awesome. I really enjoy the way you teach it. You make it so easy to learn . I quite disagree about German being considered one of the most difficult idioms to be learned. One should try to learn Finnish. ...', 'Sehr gut danke❤❤❤❤❤❤❤', 'Thank you!', 'Do you have a video that deals with plurals.  As a second year German student I am confused about German plurals and how they are formed.', 'Vielen Dank lehrer', 'Danke schön lehrer', 'you are a very good teacher. Sie sind zehr gut lehrer .']"
